booking_id,date,slot_time,customer_id,crew_id,zone,area,lat,lng,slot_type,items,vehicle_size,list_price,total_price,is_weekend,status
B000190,2024-01-06,15:00,U00286,C01,north,Udyog Vihar,28.50803,77.08441,exterior_plus,exterior_plus|tyre_dressing,hatchback,599.0,698.0,1,completed
B000191,2024-01-06,15:30,U02213,C09,south,Manesar,28.34261,76.93653,subscription,subscription|interior_clean|wax_polish,hatchback,299.0,949.0,1,completed
B000192,2024-01-06,08:30,U01102,C07,north,DLF Phase 3,28.47599,77.0965,subscription,subscription|wax_polish,sedan,299.0,699.0,1,completed
B000193,2024-01-06,17:00,U01035,C08,north,Udyog Vihar,28.50527,77.08185,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B000194,2024-01-06,09:00,U02270,C09,south,Sohna Road,28.39632,77.03254,exterior,exterior|wax_polish|tyre_dressing|engine_bay,sedan,401.0,1250.0,1,completed
B000195,2024-01-06,16:00,U01195,C04,north,Cyber Hub,28.49569,77.10259,exterior,exterior|interior_clean,sedan,401.0,651.0,1,completed
B000196,2024-01-06,18:30,U02267,C01,west,Sector 14,28.46868,77.00876,subscription,subscription,suv,299.0,299.0,1,completed
B000197,2024-01-06,16:30,U01145,C07,north,Cyber Hub,28.5063,77.10108,exterior,exterior,hatchback,401.0,401.0,1,completed
B000198,2024-01-06,14:30,U00464,C07,west,Sector 14,28.48239,77.0299,subscription,subscription,hatchback,299.0,299.0,1,completed
B000199,2024-01-06,09:00,U01360,C07,north,DLF Phase 3,28.50544,77.07799,interior,interior,suv,439.0,439.0,1,completed
B000200,2024-01-06,13:30,U00750,C08,north,Cyber Hub,28.50207,77.0884,interior,interior|interior_clean|wax_polish|tyre_dressing,suv,439.0,1188.0,1,completed
B000201,2024-01-06,16:30,U02565,C08,north,Golf Course Road,28.45341,77.09966,subscription,subscription|interior_clean|wax_polish|tyre_dressing,sedan,299.0,1048.0,1,completed
B000202,2024-01-06,16:00,U00732,C06,south,Sohna Road,28.41302,77.04434,exterior,exterior|tyre_dressing,sedan,401.0,500.0,1,completed
B000203,2024-01-06,15:00,U00940,C10,north,Udyog Vihar,28.50416,77.07867,interior,interior|interior_clean|wax_polish,sedan,439.0,1089.0,1,completed
B000204,2024-01-06,17:30,U02326,C07,north,Cyber Hub,28.48672,77.0685,subscription,subscription,suv,299.0,299.0,1,completed
B000205,2024-01-06,18:30,U02502,C05,north,DLF Phase 3,28.49789,77.08836,full_detail,full_detail|interior_clean|tyre_dressing,sedan,1249.0,1598.0,1,completed
B000206,2024-01-06,14:30,U00712,C06,south,Sohna Road,28.41531,77.0369,subscription,subscription,hatchback,299.0,299.0,1,completed
B000207,2024-01-06,10:00,U02347,C04,north,Cyber Hub,28.491,77.10464,interior,interior|engine_bay,sedan,439.0,789.0,1,completed
B000208,2024-01-06,09:30,U01900,C05,north,Udyog Vihar,28.50823,77.10454,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,1,completed
B000209,2024-01-06,17:00,U01346,C03,west,New Gurgaon,28.42528,76.99289,interior,interior,hatchback,439.0,439.0,1,completed
B000210,2024-01-06,11:30,U01013,C06,south,Sohna Road,28.38471,77.03248,subscription,subscription|interior_clean,hatchback,299.0,549.0,1,completed
B000211,2024-01-06,10:00,U01199,C10,north,Udyog Vihar,28.51058,77.07643,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B000212,2024-01-06,16:30,U02355,C04,south,Sohna Road,28.40552,77.04352,subscription,subscription,hatchback,299.0,299.0,1,completed
B000213,2024-01-06,10:30,U00192,C06,south,Sohna Road,28.41089,77.04803,subscription,subscription|tyre_dressing,sedan,299.0,398.0,1,completed
B000214,2024-01-06,10:00,U00382,C03,north,Golf Course Road,28.4487,77.0999,full_detail,full_detail|interior_clean,hatchback,1249.0,1499.0,1,completed
B000215,2024-01-06,11:00,U02406,C03,north,DLF Phase 3,28.48615,77.11199,exterior,exterior|tyre_dressing,sedan,401.0,500.0,1,completed
B000216,2024-01-06,13:30,U02100,C01,north,Cyber Hub,28.49077,77.07223,full_detail,full_detail,hatchback,1249.0,1249.0,1,completed
B000217,2024-01-06,11:30,U00877,C06,north,Udyog Vihar,28.51921,77.08205,subscription,subscription|tyre_dressing,sedan,299.0,398.0,1,completed
B000218,2024-01-07,15:00,U01268,C06,north,Udyog Vihar,28.49924,77.09123,subscription,subscription,hatchback,299.0,299.0,1,completed
B000219,2024-01-07,11:00,U00300,C07,north,Golf Course Road,28.42363,77.132,full_detail,full_detail|interior_clean,sedan,1249.0,1499.0,1,completed
B000220,2024-01-07,17:30,U02452,C04,south,Sohna Road,28.42937,77.03079,exterior,exterior|wax_polish|tyre_dressing,sedan,401.0,900.0,1,completed
B000221,2024-01-07,13:30,U01517,C09,west,Sector 14,28.47008,77.01086,exterior,exterior,sedan,401.0,401.0,1,completed
B000222,2024-01-07,17:30,U00320,C05,north,Golf Course Road,28.45924,77.09666,subscription,subscription,suv,299.0,299.0,1,completed
B000223,2024-01-07,09:30,U00157,C02,north,Udyog Vihar,28.50412,77.08179,subscription,subscription|interior_clean|wax_polish,sedan,299.0,949.0,1,completed
B000224,2024-01-07,17:30,U00763,C07,south,Sohna Road,28.40212,77.02866,subscription,subscription|interior_clean,suv,299.0,549.0,1,completed
B000225,2024-01-07,13:00,U01106,C01,north,DLF Phase 3,28.51304,77.09176,interior,interior,sedan,439.0,439.0,1,completed
B000226,2024-01-07,10:00,U01705,C06,north,Golf Course Road,28.43194,77.09079,exterior_plus,exterior_plus|interior_clean,sedan,599.0,849.0,1,completed
B000227,2024-01-07,11:00,U01800,C07,west,Sector 14,28.47788,77.03596,subscription,subscription,hatchback,299.0,299.0,1,completed
B000228,2024-01-07,12:00,U02527,C10,north,DLF Phase 3,28.50291,77.07393,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B000229,2024-01-07,11:30,U01606,C07,north,Udyog Vihar,28.50779,77.10713,subscription,subscription|interior_clean,suv,299.0,549.0,1,completed
B000230,2024-01-07,13:00,U01769,C10,north,Udyog Vihar,28.49351,77.06635,subscription,subscription|wax_polish,hatchback,299.0,699.0,1,completed
B000231,2024-01-07,14:30,U00128,C10,north,Udyog Vihar,28.51346,77.09134,subscription,subscription,suv,299.0,,1,completed
B000232,2024-01-07,12:00,U00216,C08,west,New Gurgaon,28.41595,76.97379,exterior,exterior,sedan,401.0,401.0,1,completed
B000233,2024-01-07,10:00,U02420,C05,north,DLF Phase 3,28.50006,77.09796,subscription,subscription,suv,299.0,299.0,1,completed
B000234,2024-01-07,17:00,U00545,C03,north,DLF Phase 3,28.4832,77.09137,full_detail,full_detail|wax_polish|tyre_dressing,sedan,1249.0,1748.0,1,completed
B000235,2024-01-07,08:30,U00441,C04,south,Sohna Road,28.39929,77.03325,subscription,subscription,suv,299.0,299.0,1,completed
B000236,2024-01-07,17:00,U02405,C03,north,DLF Phase 3,28.50699,77.08913,exterior,exterior|wax_polish,sedan,401.0,801.0,1,completed
B000237,2024-01-07,11:30,U01621,C08,north,Cyber Hub,28.49358,77.07365,interior,interior,sedan,439.0,439.0,1,completed
B000238,2024-01-07,10:00,U00339,C05,west,Sector 14,28.48132,77.02024,interior,interior,hatchback,439.0,439.0,1,completed
B000239,2024-01-07,16:30,U02093,C04,north,Golf Course Road,28.43036,77.11359,subscription,subscription,sedan,299.0,299.0,1,completed
B000240,2024-01-07,18:30,U02194,C01,north,Cyber Hub,28.48521,77.09036,subscription,subscription|pet_hair,suv,299.0,449.0,1,completed
B000241,2024-01-07,09:00,U00306,C05,south,Sohna Road,28.41146,77.04819,subscription,subscription|pet_hair,hatchback,299.0,449.0,1,completed
B000242,2024-01-07,12:30,U00176,C09,south,Sohna Road,28.42073,77.03859,subscription,subscription,suv,299.0,299.0,1,completed
B000243,2024-01-07,14:30,U00170,C04,west,New Gurgaon,28.42374,76.98701,full_detail,full_detail|wax_polish,sedan,1249.0,1649.0,1,completed
B000244,2024-01-07,11:30,U02549,C01,west,Palam Vihar,28.50339,77.01867,exterior,exterior,hatchback,401.0,401.0,1,completed
B000245,2024-01-07,14:30,U00203,C07,north,Cyber Hub,28.47527,77.0916,exterior,exterior|tyre_dressing,sedan,401.0,500.0,1,completed
B000246,2024-01-07,10:30,U00843,C08,south,Manesar,28.32092,76.95568,interior,interior|wax_polish,suv,439.0,839.0,1,completed
B000247,2024-01-07,16:00,U01312,C06,east,Sector 56,28.4208,77.10776,exterior_plus,exterior_plus|tyre_dressing,suv,599.0,698.0,1,completed
B000248,2024-01-07,11:30,U02376,C03,west,Sector 14,28.47289,77.02962,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B000249,2024-01-07,10:00,U01199,C10,north,Udyog Vihar,28.51058,77.07643,subscription,subscription|wax_polish|tyre_dressing,hatchback,299.0,798.0,1,completed
B000250,2024-01-07,10:00,U01068,C02,south,Sohna Road,28.40406,77.04775,subscription,subscription,sedan,299.0,299.0,1,completed
B000251,2024-01-07,18:30,U00632,C01,west,Sector 14,28.46173,77.01965,subscription,subscription|tyre_dressing,sedan,299.0,,1,completed
B000252,2024-01-07,10:30,U01174,C10,north,DLF Phase 3,28.50781,77.11354,subscription,subscription|wax_polish,hatchback,299.0,699.0,1,completed
B000253,2024-01-07,12:00,U00558,C02,north,DLF Phase 3,28.49142,77.09135,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,1,completed
B000254,2024-01-07,14:00,U01661,C07,west,Palam Vihar,28.51657,77.02901,subscription,subscription|tyre_dressing,sedan,299.0,398.0,1,completed
B000255,2024-01-07,15:00,U00604,C07,west,Sector 14,28.48314,77.02726,interior,interior|tyre_dressing,suv,439.0,538.0,1,completed
B000256,2024-01-07,09:00,U01826,C06,north,DLF Phase 3,28.47663,77.09759,interior,interior|wax_polish|tyre_dressing,suv,439.0,938.0,1,completed
B000257,2024-01-07,09:30,U01554,C06,north,Udyog Vihar,28.48858,77.0947,subscription,subscription,hatchback,299.0,299.0,1,completed
B000258,2024-01-07,09:30,U01500,C04,north,Golf Course Road,28.45496,77.11052,subscription,subscription,suv,299.0,299.0,1,completed
B000259,2024-01-07,10:30,U02044,C05,north,Udyog Vihar,28.50122,77.06532,interior,interior|interior_clean|tyre_dressing,hatchback,439.0,788.0,1,completed
B000260,2024-01-07,15:00,U01815,C08,north,Cyber Hub,28.48912,77.06259,exterior,exterior,hatchback,401.0,401.0,1,completed
B000261,2024-01-07,16:30,U00854,C06,north,Golf Course Road,28.44655,77.10378,subscription,subscription|tyre_dressing,suv,299.0,398.0,1,completed
B000262,2024-01-07,11:30,U02154,C07,north,DLF Phase 3,28.49186,77.12807,subscription,subscription,hatchback,299.0,299.0,1,completed
B000263,2024-01-07,10:00,U00906,C03,south,Sohna Road,28.41934,77.05571,exterior_plus,exterior_plus|interior_clean,hatchback,599.0,849.0,1,completed
B000264,2024-01-07,12:00,U01350,C06,north,Golf Course Road,28.43603,77.08424,subscription,subscription,sedan,299.0,299.0,1,completed
B000265,2024-01-07,16:00,U00315,C09,north,Golf Course Road,28.43184,77.09619,exterior,exterior,suv,401.0,401.0,1,completed
B000266,2024-01-07,09:00,U00227,C04,east,Sector 56,28.44046,77.10559,exterior,exterior|interior_clean,suv,401.0,651.0,1,completed
B000267,2024-01-07,16:30,U02124,C08,east,Sector 56,28.40668,77.09815,subscription,subscription|engine_bay,hatchback,299.0,649.0,1,completed
B000268,2024-01-07,15:30,U01598,C03,north,Golf Course Road,28.46188,77.09618,exterior,exterior|wax_polish,hatchback,401.0,801.0,1,completed
B000269,2024-01-07,17:00,U00117,C05,north,Golf Course Road,28.45027,77.09436,subscription,subscription,hatchback,299.0,299.0,1,completed
B000270,2024-01-07,11:00,U00128,C03,north,Udyog Vihar,28.51346,77.09134,exterior,exterior,suv,401.0,401.0,1,completed
B000271,2024-01-07,11:30,U01281,C05,west,Palam Vihar,28.50212,77.05687,subscription,subscription,hatchback,299.0,299.0,1,completed
B000272,2024-01-08,16:30,U01016,C02,west,Sector 14,28.47359,77.02257,subscription,subscription,sedan,299.0,299.0,0,completed
B000273,2024-01-08,16:00,U02131,C05,south,Sohna Road,28.42948,77.02547,exterior_plus,exterior_plus,sedan,499.0,499.0,0,completed
B000274,2024-01-08,15:30,U00624,C06,north,Cyber Hub,28.50052,77.09184,subscription,subscription,sedan,299.0,299.0,0,completed
B000275,2024-01-08,14:00,U00047,C10,south,Sohna Road,28.39098,77.03872,exterior_plus,exterior_plus|wax_polish|engine_bay,hatchback,499.0,1249.0,0,completed
B000276,2024-01-08,16:30,U00015,C09,north,Cyber Hub,28.49148,77.10202,interior,interior|interior_clean|tyre_dressing,hatchback,399.0,748.0,0,completed
B000277,2024-01-08,09:30,U00014,C10,north,DLF Phase 3,28.49267,77.10525,exterior,exterior|wax_polish|tyre_dressing,suv,349.0,848.0,0,completed
B000278,2024-01-08,16:00,U01598,C02,north,Golf Course Road,28.46188,77.09618,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,no_show
B000279,2024-01-08,18:30,U00958,C03,north,Golf Course Road,28.43872,77.09378,exterior,exterior,hatchback,349.0,349.0,0,completed
B000280,2024-01-08,10:30,U02376,C06,west,Sector 14,28.47289,77.02962,subscription,subscription,hatchback,299.0,299.0,0,completed
B000281,2024-01-08,10:00,U00348,C06,west,Sector 14,28.46013,77.02955,exterior,exterior,suv,349.0,349.0,0,completed
B000282,2024-01-08,17:00,U02395,C07,north,Golf Course Road,28.44973,77.10257,exterior_plus,exterior_plus|interior_clean,sedan,499.0,749.0,0,completed
B000283,2024-01-08,17:00,U02266,C03,north,Cyber Hub,28.5095,77.0748,exterior,exterior,sedan,349.0,349.0,0,completed
B000284,2024-01-08,10:30,U01091,C05,north,Cyber Hub,28.48662,77.09259,subscription,subscription|interior_clean|engine_bay,hatchback,299.0,899.0,0,completed
B000285,2024-01-08,14:30,U02463,C09,north,Udyog Vihar,28.49032,77.07854,subscription,subscription,sedan,299.0,299.0,0,completed
B000286,2024-01-08,11:30,U00716,C06,south,Manesar,28.3683,76.92677,subscription,subscription|wax_polish|tyre_dressing,suv,299.0,798.0,0,completed
B000287,2024-01-08,11:30,U00413,C09,north,Cyber Hub,28.49281,77.08342,exterior_plus,exterior_plus|interior_clean|tyre_dressing|engine_bay,suv,499.0,1198.0,0,completed
B000288,2024-01-08,15:30,U00347,C06,west,New Gurgaon,28.40743,77.00841,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B000289,2024-01-08,08:00,U01866,C01,north,Cyber Hub,28.50015,77.10641,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B000290,2024-01-08,09:00,U00351,C04,north,Golf Course Road,28.44655,77.10976,subscription,subscription|wax_polish,sedan,299.0,699.0,0,completed
B000291,2024-01-08,09:30,U01087,C03,west,Palam Vihar,28.5024,77.03164,interior,interior,suv,399.0,399.0,0,completed
B000292,2024-01-08,10:00,U02073,C06,north,DLF Phase 3,28.50849,77.0803,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B000293,2024-01-08,16:00,U01407,C06,north,Golf Course Road,28.44276,77.11945,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,0,completed
B000294,2024-01-08,12:00,U01870,C05,north,Golf Course Road,28.44022,77.10943,exterior,exterior|interior_clean|tyre_dressing,hatchback,349.0,698.0,0,completed
B000295,2024-01-08,09:30,U02168,C07,north,Golf Course Road,28.43399,77.07801,subscription,subscription|wax_polish|pet_hair,sedan,299.0,849.0,0,completed
B000296,2024-01-08,15:30,U00611,C06,south,Sohna Road,28.40107,77.02719,subscription,subscription,hatchback,299.0,299.0,0,completed
B000297,2024-01-08,09:00,U01242,C01,north,Cyber Hub,28.46473,77.088,exterior,exterior|interior_clean|tyre_dressing,hatchback,349.0,698.0,0,completed
B000298,2024-01-08,13:00,U00734,C10,north,Golf Course Road,28.44757,77.0919,exterior,exterior|interior_clean|tyre_dressing,hatchback,349.0,698.0,0,completed
B000299,2024-01-08,11:30,U00875,C06,west,New Gurgaon,28.41839,76.99153,subscription,subscription,suv,299.0,299.0,0,completed
B000300,2024-01-08,16:30,U00054,C09,north,Cyber Hub,28.48828,77.08323,subscription,subscription,hatchback,299.0,299.0,0,completed
B000301,2024-01-08,08:30,U02205,C01,south,Sohna Road,28.40766,77.03223,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B000302,2024-01-08,14:30,U01677,C06,north,Cyber Hub,28.50505,77.08838,exterior_plus,exterior_plus|tyre_dressing,sedan,499.0,598.0,0,completed
B000303,2024-01-08,09:30,U02012,C08,north,Cyber Hub,28.47412,77.08621,exterior,exterior|interior_clean,hatchback,349.0,599.0,0,completed
B000304,2024-01-08,12:00,U01585,C07,north,Cyber Hub,28.49293,77.0958,subscription,subscription,hatchback,299.0,299.0,0,completed
B000305,2024-01-08,10:30,U00378,C06,north,Udyog Vihar,28.48761,77.09865,exterior,exterior|interior_clean,hatchback,349.0,599.0,0,completed
B000306,2024-01-08,09:30,U00094,C01,north,Udyog Vihar,28.50362,77.09553,interior,interior|interior_clean|tyre_dressing,hatchback,399.0,748.0,0,completed
B000307,2024-01-08,10:30,U02287,C08,north,Cyber Hub,28.4898,77.09461,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B000308,2024-01-08,09:30,U01938,C04,north,Golf Course Road,28.43028,77.10024,exterior_plus,exterior_plus,sedan,499.0,499.0,0,completed
B000309,2024-01-08,13:30,U01100,C04,east,Sector 56,28.41299,77.09809,interior,interior,suv,399.0,399.0,0,completed
B000310,2024-01-09,09:00,U01789,C01,south,Sohna Road,28.39343,77.0415,subscription,subscription|engine_bay,sedan,299.0,649.0,0,completed
B000311,2024-01-09,15:30,U00690,C08,north,Udyog Vihar,28.49719,77.08665,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B000312,2024-01-09,16:30,U01573,C07,west,New Gurgaon,28.43907,76.98717,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,0,completed
B000313,2024-01-09,11:00,U00346,C06,west,Palam Vihar,28.50774,77.03958,subscription,subscription,hatchback,299.0,299.0,0,completed
B000314,2024-01-09,08:00,U00004,C07,north,Cyber Hub,28.50218,77.07381,full_detail,full_detail,hatchback,999.0,999.0,0,completed
B000315,2024-01-09,10:00,U00443,C06,north,Golf Course Road,28.43547,77.09967,exterior,exterior,hatchback,349.0,349.0,0,completed
B000316,2024-01-09,18:00,U00476,C06,north,Golf Course Road,28.45112,77.09778,subscription,subscription,hatchback,299.0,299.0,0,completed
B000317,2024-01-09,10:30,U02214,C09,north,Cyber Hub,28.4955,77.08826,exterior_plus,exterior_plus|interior_clean|wax_polish,suv,499.0,1149.0,0,completed
B000318,2024-01-09,08:30,U00229,C07,west,New Gurgaon,28.42477,76.96905,exterior,exterior|interior_clean,sedan,349.0,599.0,0,completed
B000319,2024-01-09,08:00,U01363,C08,west,Palam Vihar,28.52056,77.03083,subscription,subscription,suv,299.0,299.0,0,completed
B000320,2024-01-09,09:00,U02163,C08,west,Palam Vihar,28.49778,77.03192,subscription,subscription|wax_polish,suv,299.0,699.0,0,completed
B000321,2024-01-09,09:00,U01419,C07,north,Cyber Hub,28.482,77.07805,subscription,subscription,suv,299.0,299.0,0,completed
B000322,2024-01-09,12:00,U00470,C10,north,DLF Phase 3,28.48688,77.07585,subscription,subscription,sedan,299.0,299.0,0,completed
B000323,2024-01-09,10:30,U00405,C06,north,Golf Course Road,28.44903,77.11326,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B000324,2024-01-09,13:00,U02108,C05,west,Palam Vihar,28.50248,77.04005,subscription,subscription,sedan,299.0,299.0,0,completed
B000325,2024-01-09,09:30,U01736,C04,north,Cyber Hub,28.49963,77.08884,interior,interior,sedan,399.0,399.0,0,completed
B000326,2024-01-09,12:00,U02199,C04,north,Golf Course Road,28.44317,77.07675,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B000327,2024-01-09,18:30,U02442,C03,north,Udyog Vihar,28.50813,77.09836,subscription,subscription,suv,299.0,299.0,0,completed
B000328,2024-01-09,16:00,U01994,C07,south,Manesar,28.37375,76.93867,full_detail,full_detail|interior_clean,hatchback,999.0,1249.0,0,completed
