booking_id,date,crew_id,customer_id,zone,scheduled_time,arrival_time,late_minutes,duration_minutes,distance_km,water_litres,dirtiness_level,rating,revenue
B000294,2024-01-08,C05,U01870,north,12:00,12:07,7,56,0.66,67.7,3,4,698.0
B000295,2024-01-08,C07,U02168,north,09:30,09:30,0,77,1.33,38.5,1,4,849.0
B000296,2024-01-08,C06,U00611,south,15:30,15:33,4,30,4.91,56.4,4,3,299.0
B000297,2024-01-08,C01,U01242,north,09:00,09:05,6,55,5.9,62.1,3,4,698.0
B000298,2024-01-08,C10,U00734,north,13:00,13:00,0,59,1.87,57.4,3,5,698.0
B000299,2024-01-08,C06,U00875,west,11:30,11:39,9,30,1.27,67.9,3,3,299.0
B000300,2024-01-08,C09,U00054,north,16:30,16:30,0,37,1.17,41.0,2,5,299.0
B000301,2024-01-08,C01,U02205,south,08:30,08:31,1,55,6.86,76.6,2,4,648.0
B000302,2024-01-08,C06,U01677,north,14:30,14:50,20,44,14.66,47.6,2,3,598.0
B000303,2024-01-08,C08,U02012,north,09:30,09:43,14,50,2.05,67.7,3,3,599.0
B000304,2024-01-08,C07,U01585,north,12:00,12:09,10,37,6.39,41.8,3,4,299.0
B000305,2024-01-08,C06,U00378,north,10:30,10:35,5,50,14.21,57.5,1,4,599.0
B000306,2024-01-08,C01,U00094,north,09:30,09:43,14,59,10.08,58.1,2,4,748.0
B000307,2024-01-08,C08,U02287,north,10:30,10:30,0,35,1.7,40.1,2,4,398.0
B000308,2024-01-08,C04,U01938,north,09:30,09:30,0,47,2.92,46.0,2,4,499.0
B000309,2024-01-08,C04,U01100,east,13:30,13:33,4,42,4.5,82.2,4,3,399.0
B000310,2024-01-09,C01,U01789,south,09:00,09:05,5,50,6.31,47.6,2,5,649.0
B000311,2024-01-09,C08,U00690,north,15:30,15:30,0,35,1.17,37.6,1,3,398.0
B000312,2024-01-09,C07,U01573,west,16:30,17:03,34,62,10.21,56.9,1,3,648.0
B000313,2024-01-09,C06,U00346,west,11:00,11:09,9,30,11.92,34.4,1,4,299.0
B000314,2024-01-09,C07,U00004,north,08:00,08:07,7,94,7.6,41.6,3,4,999.0
B000315,2024-01-09,C06,U00443,north,10:00,10:01,1,30,11.99,33.0,1,4,349.0
B000316,2024-01-09,C06,U00476,north,18:00,18:12,13,30,12.27,46.6,3,4,299.0
B000317,2024-01-09,C09,U02214,north,10:30,10:30,0,93,1.95,88.1,3,4,1149.0
B000318,2024-01-09,C07,U00229,west,08:30,08:30,0,57,12.04,53.7,1,4,599.0
B000319,2024-01-09,C08,U01363,west,08:00,08:01,1,30,5.62,67.0,3,4,299.0
B000320,2024-01-09,C08,U02163,west,09:00,09:00,0,55,4.5,67.9,3,3,699.0
B000321,2024-01-09,C07,U01419,north,09:00,09:00,0,37,5.33,60.5,2,4,299.0
B000322,2024-01-09,C10,U00470,north,12:00,12:01,2,34,3.07,48.2,2,4,299.0
B000323,2024-01-09,C06,U00405,north,10:30,10:41,12,50,13.64,63.0,2,3,549.0
B000324,2024-01-09,C05,U02108,west,13:00,13:18,19,31,9.09,38.2,1,3,299.0
B000325,2024-01-09,C04,U01736,north,09:30,09:33,4,42,5.48,55.2,3,3,399.0
B000326,2024-01-09,C04,U02199,north,12:00,12:00,0,66,0.96,45.7,2,3,798.0
B000327,2024-01-09,C03,U02442,north,18:30,18:30,0,40,7.24,66.6,3,3,299.0
B000328,2024-01-09,C07,U01994,south,16:00,16:21,21,114,16.46,48.9,1,3,1249.0
B000329,2024-01-09,C09,U01287,north,15:30,15:30,0,57,2.68,36.1,1,4,649.0
B000330,2024-01-09,C02,U02539,east,13:00,13:00,0,94,6.96,74.2,4,5,1149.0
B000331,2024-01-09,C07,U01436,north,08:30,08:30,0,37,7.04,67.0,3,4,349.0
B000332,2024-01-09,C02,U00437,north,15:30,15:35,5,69,4.95,67.1,2,3,748.0
B000333,2024-01-09,C01,U02346,north,09:00,09:00,0,82,10.47,51.3,1,4,1098.0
B000334,2024-01-09,C03,U01655,north,08:30,08:30,0,45,7.22,37.7,1,4,399.0
B000335,2024-01-09,C09,U00123,north,18:00,18:00,0,53,3.75,38.4,1,5,598.0
B000336,2024-01-09,C08,U02213,south,10:30,10:48,19,60,21.46,48.1,2,3,798.0
B000337,2024-01-09,C02,U02252,west,15:30,15:35,6,43,6.49,37.7,2,4,398.0
B000338,2024-01-09,C08,U00312,south,09:30,09:39,10,98,9.35,83.4,4,3,1248.0
B000339,2024-01-09,C10,U01510,south,17:30,17:52,22,59,9.44,78.9,4,3,648.0
B000340,2024-01-09,C05,U01173,north,08:30,08:30,0,61,5.09,40.2,1,5,848.0
B000341,2024-01-10,C01,U00584,north,09:30,09:30,0,39,11.25,44.4,3,5,498.0
B000342,2024-01-10,C05,U01267,north,15:30,15:35,6,36,4.82,46.9,2,5,398.0
B000343,2024-01-10,C05,U00547,west,12:30,12:30,0,36,5.85,47.5,2,5,399.0
B000344,2024-01-10,C08,U01481,north,08:30,08:30,0,35,2.37,27.0,1,4,399.0
B000345,2024-01-10,C05,U00428,south,18:30,18:30,0,51,9.04,61.6,3,4,549.0
B000346,2024-01-10,C07,U01645,east,11:00,11:00,0,120,2.81,41.2,3,3,1448.0
B000347,2024-01-10,C09,U02120,north,11:00,11:20,21,68,5.96,35.6,1,3,799.0
B000348,2024-01-10,C10,U01516,west,12:30,12:37,7,34,7.54,33.6,1,4,299.0
B000350,2024-01-10,C05,U00955,west,10:30,10:39,9,31,11.3,57.7,3,4,299.0
B000351,2024-01-10,C01,U00196,north,17:30,17:34,5,55,8.79,98.0,4,4,648.0
B000352,2024-01-10,C05,U02199,north,09:00,09:00,0,31,2.96,52.1,3,4,299.0
B000353,2024-01-10,C09,U00189,west,10:30,10:45,15,42,10.75,51.0,3,4,398.0
B000355,2024-01-11,C10,U00919,north,09:30,09:35,5,39,3.32,44.5,2,5,448.0
B000356,2024-01-11,C06,U00908,south,13:30,13:30,0,35,6.92,39.3,1,4,399.0
B000357,2024-01-11,C03,U01941,west,13:30,13:31,1,51,13.1,47.3,3,3,499.0
B000358,2024-01-11,C10,U00138,west,14:30,14:39,9,34,13.99,47.3,3,4,299.0
B000359,2024-01-11,C05,U00441,south,08:00,08:00,0,31,8.86,61.6,2,4,299.0
B000360,2024-01-11,C01,U00203,north,11:30,11:33,3,30,6.98,62.5,4,4,349.0
B000361,2024-01-11,C01,U00136,north,11:00,11:00,0,30,11.26,72.6,3,3,299.0
B000362,2024-01-11,C08,U02386,east,16:30,16:32,2,30,10.1,48.1,3,4,349.0
B000363,2024-01-11,C08,U00736,north,10:30,10:35,6,30,5.25,46.9,2,3,349.0
B000364,2024-01-11,C09,U02030,north,14:00,14:00,0,43,2.4,53.1,4,5,399.0
B000365,2024-01-11,C06,U00430,north,12:00,12:11,11,30,16.06,74.7,3,4,299.0
B000366,2024-01-11,C03,U01159,west,13:30,13:30,0,40,10.09,42.6,1,4,299.0
B000367,2024-01-11,C01,U00130,south,08:00,08:00,0,65,8.48,88.4,3,5,699.0
B000368,2024-01-11,C06,U00166,west,13:00,13:03,4,50,8.95,69.5,4,4,549.0
B000369,2024-01-11,C03,U00328,south,12:00,12:03,4,40,8.78,52.0,3,3,299.0
B000370,2024-01-11,C08,U02377,south,16:00,16:02,2,45,9.95,52.3,2,4,449.0
B000371,2024-01-11,C08,U02284,north,15:00,15:00,0,55,3.86,71.9,2,4,648.0
B000373,2024-01-11,C02,U00091,north,16:30,16:38,9,58,0.86,58.2,2,4,549.0
B000374,2024-01-11,C05,U01687,north,14:30,14:37,7,65,7.26,62.8,4,5,899.0
B000375,2024-01-11,C05,U01091,north,16:30,16:37,8,51,4.76,34.3,2,4,649.0
B000376,2024-01-11,C02,U00235,north,09:00,09:00,0,63,6.92,88.7,3,5,648.0
B000377,2024-01-11,C04,U01887,north,17:30,17:32,2,61,3.35,56.0,1,4,698.0
B000378,2024-01-11,C10,U01711,north,16:30,16:30,0,59,1.37,51.1,1,4,649.0
B000379,2024-01-11,C05,U02589,north,15:30,15:30,0,71,1.15,67.1,2,5,899.0
B000380,2024-01-11,C06,U01740,south,12:30,12:39,9,55,6.15,70.2,2,3,648.0
B000381,2024-01-11,C08,U01089,north,16:30,16:30,1,30,6.24,51.1,3,4,349.0
B000382,2024-01-11,C05,U00952,north,12:00,12:00,0,36,5.18,53.5,3,4,399.0
B000383,2024-01-11,C04,U02041,north,16:00,16:02,2,41,5.49,56.0,3,5,398.0
B000384,2024-01-11,C02,U01448,south,11:30,12:09,40,88,22.07,63.6,1,2,1048.0
B000385,2024-01-12,C04,U01523,west,16:00,16:00,0,36,8.63,40.5,2,3,299.0
B000386,2024-01-12,C09,U00741,south,09:00,09:05,5,42,9.23,68.1,3,5,398.0
B000387,2024-01-12,C05,U00171,south,08:00,08:00,0,36,7.22,55.3,3,5,398.0
B000388,2024-01-12,C01,U02234,north,14:00,14:03,3,55,8.89,47.3,3,5,699.0
B000389,2024-01-12,C06,U02051,north,10:30,10:39,10,50,13.39,61.2,2,3,549.0
B000390,2024-01-12,C04,U02267,west,15:00,15:00,0,36,7.39,75.2,4,3,299.0
B000391,2024-01-12,C02,U02406,north,15:30,15:30,0,38,1.5,59.5,3,4,349.0
B000392,2024-01-12,C01,U01084,north,08:30,08:33,4,30,9.81,71.8,3,5,299.0
B000393,2024-01-12,C02,U02565,north,11:30,11:30,0,43,4.67,49.5,3,5,398.0
B000394,2024-01-12,C10,U01171,west,10:30,10:31,2,34,6.59,42.4,2,4,349.0
B000395,2024-01-12,C08,U00757,north,08:00,08:00,0,55,0.47,85.9,3,5,648.0
B000396,2024-01-12,C01,U01863,north,17:30,18:10,40,35,10.38,38.4,1,4,398.0
B000397,2024-01-12,C05,U00370,north,09:00,09:07,8,36,7.0,45.1,2,4,399.0
B000398,2024-01-12,C03,U02235,south,17:00,17:10,10,60,16.61,61.8,3,3,599.0
B000399,2024-01-12,C10,U00723,north,10:30,10:46,17,59,3.94,60.5,1,4,648.0
B000400,2024-01-12,C04,U00041,south,17:30,17:37,7,36,5.78,35.2,2,3,299.0
B000401,2024-01-12,C04,U02203,north,15:30,15:30,0,36,4.97,53.8,2,4,299.0
B000402,2024-01-12,C04,U01128,north,08:00,08:00,0,62,5.92,57.4,3,4,649.0
B000403,2024-01-12,C10,U01902,east,09:00,09:00,0,34,5.76,48.1,2,4,299.0
B000404,2024-01-12,C10,U01419,north,10:30,10:30,0,59,2.5,71.9,3,4,699.0
B000405,2024-01-12,C10,U01911,east,14:30,14:30,0,59,3.56,80.3,3,3,648.0
B000406,2024-01-12,C05,U00207,south,15:30,15:39,9,31,8.5,37.8,2,5,349.0
B000407,2024-01-12,C10,U00691,west,11:00,11:07,8,49,8.34,51.6,2,3,499.0
B000408,2024-01-12,C09,U00492,north,16:00,16:00,0,37,3.44,49.3,3,5,299.0
B000409,2024-01-12,C09,U02258,west,09:30,09:33,4,48,7.07,58.9,2,3,499.0
B000410,2024-01-12,C03,U02318,west,12:00,12:22,22,65,10.35,49.4,1,3,748.0
B000411,2024-01-12,C04,U02011,north,14:00,14:00,0,61,5.39,54.8,1,4,698.0
B000412,2024-01-12,C07,U01548,east,10:00,10:00,0,57,0.78,91.4,3,4,549.0
B000413,2024-01-12,C02,U00940,north,11:30,11:30,0,43,2.38,54.7,3,5,398.0
B000414,2024-01-12,C09,U00389,west,16:30,16:48,19,37,12.38,53.4,3,4,299.0
B000415,2024-01-12,C01,U01909,east,16:30,16:30,0,30,2.78,55.5,3,4,299.0
B000416,2024-01-12,C03,U00888,north,16:30,16:30,0,60,6.94,67.9,3,4,548.0
B000417,2024-01-12,C08,U00849,north,13:00,13:01,1,50,4.44,60.4,2,4,549.0
B000418,2024-01-12,C07,U00547,west,09:00,09:00,0,37,5.27,57.7,4,5,349.0
B000419,2024-01-12,C07,U00193,north,12:30,12:30,0,57,1.45,43.6,1,3,549.0
B000420,2024-01-12,C02,U00635,north,12:00,12:00,0,53,0.3,42.5,2,3,449.0
B000421,2024-01-12,C05,U01325,north,14:00,14:00,0,31,3.08,44.8,2,5,299.0
B000422,2024-01-12,C07,U02594,north,15:00,15:18,19,67,8.36,60.7,2,4,798.0
B000423,2024-01-12,C10,U00019,north,15:30,15:30,0,34,1.37,63.1,2,4,299.0
B000424,2024-01-13,C02,U00829,west,11:30,11:39,9,43,7.08,83.6,4,4,500.0
B000425,2024-01-13,C03,U00424,south,11:00,11:28,29,45,16.89,33.5,1,3,439.0
B000426,2024-01-13,C09,U00614,south,14:00,14:00,0,53,9.17,52.5,4,3,698.0
B000427,2024-01-13,C02,U00487,west,08:00,08:24,25,43,14.79,55.4,3,3,398.0
B000428,2024-01-13,C06,U02174,north,11:30,11:35,5,50,14.48,50.9,4,4,649.0
B000429,2024-01-13,C07,U00119,north,09:00,09:11,12,62,10.34,90.7,4,3,648.0
B000430,2024-01-13,C10,U00876,north,09:00,09:03,4,69,5.62,69.7,3,4,948.0
B000431,2024-01-13,C08,U01318,north,09:00,09:00,0,35,2.07,65.7,2,4,398.0
B000432,2024-01-13,C08,U01184,north,10:00,10:00,0,30,2.24,57.9,3,4,401.0
B000433,2024-01-13,C03,U00747,east,14:30,14:30,0,45,1.57,40.3,2,4,500.0
B000434,2024-01-13,C05,U01117,west,08:30,08:37,8,36,7.83,57.3,3,5,398.0
B000435,2024-01-13,C07,U01157,south,17:00,17:02,2,62,7.17,57.1,2,4,648.0
B000436,2024-01-13,C05,U02305,south,10:00,10:20,20,31,10.72,61.1,2,4,299.0
B000437,2024-01-13,C04,U01218,north,10:30,10:30,0,56,5.91,69.7,4,3,549.0
B000438,2024-01-13,C03,U00214,west,16:30,16:33,3,45,8.48,53.5,2,2,398.0
B000439,2024-01-13,C10,U00974,north,17:30,17:30,0,34,2.52,31.2,1,4,299.0
B000440,2024-01-13,C07,U00426,west,09:00,09:05,5,37,6.13,45.7,2,4,299.0
B000441,2024-01-13,C08,U02385,north,13:00,13:00,0,55,6.5,54.8,3,3,699.0
B000442,2024-01-13,C07,U02370,north,09:30,09:30,0,37,2.48,37.3,2,3,299.0
B000443,2024-01-13,C01,U00803,north,08:30,08:30,0,50,6.38,51.7,2,5,549.0
B000444,2024-01-13,C07,U02115,north,17:00,17:06,6,37,6.49,47.6,2,4,299.0
B000445,2024-01-13,C01,U02047,west,11:00,11:13,14,35,13.58,55.5,3,4,398.0
B000446,2024-01-13,C09,U02463,north,16:30,16:30,1,72,1.56,73.7,3,3,699.0
B000447,2024-01-13,C08,U00060,north,10:30,10:30,0,35,0.81,57.9,2,4,398.0
B000448,2024-01-13,C08,U00896,north,08:30,08:31,2,30,1.44,28.0,1,4,299.0
B000449,2024-01-13,C05,U01051,north,13:00,13:16,17,31,8.25,48.2,2,4,401.0
B000450,2024-01-13,C03,U01785,north,11:00,11:00,0,45,8.52,34.7,2,4,398.0
B000451,2024-01-13,C10,U01417,north,11:30,11:30,0,39,1.93,48.3,1,3,398.0
B000452,2024-01-13,C08,U00352,east,17:30,17:32,2,35,7.53,43.9,2,3,398.0
B000453,2024-01-13,C03,U01343,south,16:00,16:03,4,65,7.38,51.7,4,4,801.0
B000454,2024-01-13,C05,U01065,north,14:00,14:00,0,56,3.12,67.8,2,4,648.0
B000455,2024-01-13,C05,U00410,west,17:00,17:00,0,36,7.69,61.8,2,4,398.0
B000456,2024-01-13,C09,U02395,north,16:30,16:30,0,42,3.53,49.9,2,5,398.0
B000457,2024-01-13,C01,U01218,north,17:30,17:42,13,50,10.01,51.7,1,3,549.0
B000458,2024-01-13,C07,U00436,north,11:30,11:30,0,57,5.98,57.5,2,4,651.0
B000459,2024-01-13,C08,U00808,west,10:00,10:00,0,30,4.17,67.8,3,4,299.0
B000460,2024-01-13,C10,U01059,north,09:30,09:31,1,108,5.41,66.9,4,4,1499.0
B000461,2024-01-13,C06,U02514,north,18:00,18:07,8,78,12.9,55.9,2,3,1249.0
B000462,2024-01-13,C07,U01262,south,11:30,11:30,0,67,5.73,63.7,1,4,788.0
B000463,2024-01-13,C05,U00635,north,09:30,09:46,16,31,5.45,44.5,1,3,299.0
B000464,2024-01-13,C01,U02209,north,14:00,14:03,3,30,2.19,57.5,2,5,401.0
B000466,2024-01-13,C09,U01107,north,11:00,11:05,5,37,3.51,44.0,2,4,299.0
B000467,2024-01-13,C08,U00976,north,13:00,13:00,0,35,2.0,71.8,3,4,398.0
B000468,2024-01-13,C08,U00553,east,16:30,16:41,12,30,9.15,53.7,2,4,299.0
B000469,2024-01-13,C10,U01884,west,10:30,10:30,0,34,7.92,59.6,3,4,401.0
B000470,2024-01-13,C03,U02290,east,13:30,13:30,0,40,5.59,54.1,3,4,299.0
B000471,2024-01-13,C03,U01965,north,11:00,11:00,0,85,6.35,49.8,1,3,949.0
B000472,2024-01-13,C03,U02048,west,12:00,12:00,0,45,8.18,55.2,2,4,439.0
B000473,2024-01-13,C03,U00905,north,16:00,16:00,0,65,1.31,54.5,1,4,648.0
B000474,2024-01-13,C01,U00429,north,12:30,12:33,3,35,7.93,57.8,3,4,398.0
B000475,2024-01-13,C05,U02541,north,09:00,09:05,6,61,2.28,37.8,1,4,798.0
B000476,2024-01-13,C09,U00986,north,10:30,10:30,0,57,2.5,72.3,2,4,549.0
B000477,2024-01-13,C02,U02303,south,15:30,15:50,20,63,11.13,87.2,3,3,648.0
B000478,2024-01-13,C08,U02083,east,15:30,15:48,18,59,8.39,73.8,3,3,849.0
B000479,2024-01-13,C02,U00913,west,08:00,08:09,9,44,7.3,60.4,4,5,439.0
B000480,2024-01-13,C09,U00248,east,08:30,08:30,0,57,4.11,43.9,2,5,548.0
B000481,2024-01-13,C10,U01874,west,17:00,17:00,0,64,6.65,68.8,3,5,949.0
B000482,2024-01-13,C04,U02235,south,11:30,11:48,18,61,16.04,59.3,2,3,648.0
B000483,2024-01-13,C01,U01579,west,15:30,15:46,17,60,12.44,59.9,2,4,900.0
B000484,2024-01-13,C10,U00672,west,08:30,08:50,20,44,11.67,70.8,3,3,538.0
B000485,2024-01-13,C06,U01444,north,17:30,17:47,17,50,15.24,66.6,4,4,549.0
B000486,2024-01-13,C10,U01908,north,09:30,09:30,0,54,4.53,39.6,2,4,649.0
B000487,2024-01-13,C07,U00510,north,16:30,16:30,0,42,0.44,37.5,1,3,398.0
B000488,2024-01-13,C02,U00063,north,13:30,13:35,6,103,1.95,65.1,2,4,1348.0
B000489,2024-01-13,C09,U02497,north,12:00,12:00,0,82,2.98,56.5,2,4,998.0
B000490,2024-01-13,C09,U00703,north,16:00,16:00,0,37,2.59,68.7,3,4,299.0
B000491,2024-01-14,C10,U00482,west,12:30,12:37,7,64,8.16,45.9,2,4,798.0
B000492,2024-01-14,C10,U00308,north,16:30,16:34,5,54,3.09,55.4,2,5,549.0
B000493,2024-01-14,C05,U00530,south,11:30,11:50,21,71,17.91,77.4,3,4,899.0
B000494,2024-01-14,C01,U00182,north,11:30,11:30,0,39,3.33,41.8,1,5,599.0
B000495,2024-01-14,C03,U00012,north,10:00,10:00,0,40,7.48,62.4,2,3,401.0
B000496,2024-01-14,C08,U01055,north,14:00,14:01,2,60,6.28,39.8,2,3,839.0
B000497,2024-01-14,C02,U02378,south,10:30,10:35,6,63,11.22,73.1,4,4,648.0
B000498,2024-01-14,C06,U01049,north,13:30,13:43,13,39,14.4,45.1,1,3,599.0
B000499,2024-01-14,C09,U02230,north,18:00,18:21,21,37,3.31,74.5,4,4,299.0
B000500,2024-01-14,C03,U01117,west,10:00,10:03,4,60,7.01,70.7,3,5,549.0
B000501,2024-01-14,C09,U01110,west,08:00,08:05,5,57,13.4,73.6,3,4,549.0
B000502,2024-01-14,C04,U00022,north,16:30,16:30,1,134,5.9,38.4,2,3,1848.0
B000504,2024-01-14,C07,U01614,south,17:00,17:00,0,67,5.27,57.2,3,4,798.0
B000505,2024-01-14,C06,U01215,west,18:00,18:00,0,30,2.29,55.5,3,4,299.0
B000506,2024-01-14,C07,U01203,north,17:00,17:02,2,57,1.65,61.1,3,3,549.0
B000507,2024-01-14,C06,U00966,west,18:00,18:06,6,35,7.18,61.2,2,4,439.0
B000508,2024-01-14,C02,U02081,north,11:30,11:30,0,43,1.81,56.8,3,4,500.0
B000509,2024-01-14,C03,U00564,north,10:00,10:00,0,45,4.27,53.8,4,4,500.0
B000510,2024-01-14,C08,U00947,north,09:00,09:00,0,35,6.15,63.0,2,4,398.0
B000512,2024-01-14,C01,U00267,north,10:30,10:30,0,107,4.5,43.7,1,5,1748.0
B000513,2024-01-14,C02,U01147,north,17:00,17:06,6,103,1.99,53.9,1,3,1348.0
B000514,2024-01-14,C10,U01159,west,09:00,09:05,6,44,10.87,56.1,3,4,538.0
B000515,2024-01-14,C10,U02532,north,12:30,12:31,1,69,4.21,52.0,1,3,801.0
B000516,2024-01-14,C01,U00976,north,09:00,09:00,0,55,7.97,78.1,2,5,648.0
B000517,2024-01-14,C07,U00039,north,18:00,18:00,0,120,1.24,57.6,2,5,1598.0
B000518,2024-01-14,C08,U01018,north,09:30,09:46,16,83,3.43,35.9,2,3,1348.0
B000519,2024-01-14,C03,U00650,south,10:30,10:37,7,107,10.46,51.9,3,4,1348.0
B000520,2024-01-14,C10,U01153,west,11:00,11:09,9,59,11.31,56.6,2,4,648.0
B000522,2024-01-14,C05,U01069,north,13:00,13:00,0,31,1.2,39.1,2,5,299.0
B000523,2024-01-14,C04,U01769,north,15:30,15:30,0,36,4.98,34.0,1,4,299.0
B000524,2024-01-14,C07,U01907,north,17:30,17:30,0,62,4.81,73.6,3,5,699.0
B000525,2024-01-14,C01,U02304,west,16:30,16:32,2,30,10.6,63.7,3,5,401.0
B000526,2024-01-14,C01,U02163,west,14:00,14:09,10,30,11.64,72.1,3,4,299.0
B000527,2024-01-14,C10,U01689,west,18:00,18:26,26,54,11.82,62.4,2,2,549.0
B000528,2024-01-14,C05,U01588,north,15:00,15:00,0,36,5.39,48.6,2,4,398.0
B000529,2024-01-14,C03,U02598,north,15:00,15:05,6,45,5.65,59.1,2,4,439.0
B000530,2024-01-14,C04,U00459,north,14:30,14:39,10,61,4.71,50.9,2,3,801.0
B000531,2024-01-14,C05,U02172,south,10:00,10:18,18,60,20.37,59.1,3,4,949.0
B000532,2024-01-14,C09,U01751,south,13:00,13:03,4,53,9.07,81.3,4,5,698.0
B000533,2024-01-14,C05,U01931,south,10:30,10:39,10,105,8.53,68.6,2,4,1598.0
B000534,2024-01-14,C06,U00185,west,10:00,10:11,11,30,9.62,31.9,1,4,299.0
B000535,2024-01-14,C06,U02058,south,08:00,08:07,8,75,7.68,56.3,2,4,1051.0
B000536,2024-01-14,C01,U01406,west,09:30,09:46,17,30,13.06,42.1,2,4,299.0
B000537,2024-01-14,C09,U01419,north,10:30,10:30,0,37,0.91,62.0,2,5,299.0
B000538,2024-01-14,C06,U00944,west,14:30,14:33,4,45,12.85,38.7,1,4,449.0
B000539,2024-01-14,C05,U00427,south,16:30,16:47,17,61,17.99,53.0,3,4,798.0
B000540,2024-01-14,C01,U00013,west,10:00,10:01,2,30,9.3,48.3,2,4,299.0
B000541,2024-01-14,C04,U00501,west,11:30,11:48,19,114,12.01,63.3,3,3,1499.0
B000542,2024-01-14,C02,U01354,north,16:30,16:30,0,38,1.54,57.6,3,5,401.0
B000543,2024-01-15,C09,U01359,north,11:00,11:03,4,62,0.72,65.7,3,4,699.0
B000544,2024-01-15,C01,U00185,west,09:30,09:35,6,35,9.93,49.8,3,4,398.0
B000545,2024-01-15,C09,U01575,west,13:30,13:30,0,77,5.42,76.2,2,4,899.0
B000546,2024-01-15,C07,U01793,west,18:00,18:07,7,42,8.25,48.8,1,3,448.0
B000547,2024-01-15,C06,U02530,east,18:30,18:52,23,50,12.19,52.9,2,3,549.0
B000548,2024-01-15,C10,U02592,east,12:30,12:33,4,34,5.1,40.9,2,4,299.0
B000549,2024-01-15,C08,U00474,north,10:30,10:30,0,93,1.96,53.8,3,4,1149.0
B000550,2024-01-15,C02,U02560,east,11:30,11:45,15,38,12.19,47.1,1,4,299.0
B000551,2024-01-15,C09,U01612,west,14:30,14:30,0,57,7.92,63.2,2,5,549.0
B000552,2024-01-15,C03,U01283,north,08:30,08:30,0,70,7.44,68.9,3,4,748.0
B000553,2024-01-15,C03,U00001,north,18:30,18:30,0,45,3.8,47.1,3,4,448.0
B000554,2024-01-15,C02,U00247,south,09:30,09:50,20,69,10.65,56.5,2,4,748.0
B000555,2024-01-15,C03,U02539,east,11:00,11:00,0,65,1.1,67.1,4,4,648.0
B000556,2024-01-15,C01,U00067,north,11:00,11:16,16,30,9.59,60.3,3,3,299.0
B000557,2024-01-15,C04,U00582,south,09:30,09:45,15,56,8.39,52.8,1,3,599.0
B000558,2024-01-15,C08,U01902,east,13:30,13:33,4,60,9.09,37.3,1,4,798.0
B000559,2024-01-15,C06,U01157,south,17:30,17:40,10,55,4.83,65.3,3,4,698.0
B000560,2024-01-15,C08,U00754,north,10:00,10:11,12,60,6.4,50.1,2,3,798.0
B000561,2024-01-15,C09,U01157,south,09:00,09:13,14,42,10.01,40.7,2,5,398.0
B000562,2024-01-15,C05,U00157,north,16:30,16:33,4,31,6.94,49.1,2,4,299.0
B000563,2024-01-15,C08,U00473,north,15:30,15:33,4,30,2.68,44.0,2,4,299.0
B000564,2024-01-15,C01,U02443,west,14:00,14:00,0,50,9.36,67.1,2,5,599.0
B000565,2024-01-15,C09,U02243,north,09:30,09:30,0,62,2.41,39.6,3,5,699.0
B000566,2024-01-15,C07,U00258,north,13:00,13:13,14,42,6.92,44.4,3,4,398.0
B000567,2024-01-15,C02,U00958,north,08:30,08:39,10,64,6.34,56.8,3,4,649.0
B000568,2024-01-15,C08,U00534,north,15:30,15:31,1,95,1.77,75.3,2,4,1299.0
B000569,2024-01-15,C05,U00262,north,13:00,13:00,0,36,6.87,57.4,4,4,448.0
B000570,2024-01-15,C06,U00351,north,10:00,10:00,0,50,13.24,55.6,3,4,549.0
B000571,2024-01-15,C10,U00711,north,15:00,15:01,2,39,3.55,69.5,3,4,398.0
B000572,2024-01-15,C02,U01288,north,17:00,17:00,0,38,2.02,47.9,2,4,349.0
B000573,2024-01-15,C08,U01159,west,11:00,11:16,17,35,10.98,61.5,3,3,398.0
B000574,2024-01-15,C02,U00271,south,17:30,17:30,0,99,13.28,57.9,2,4,1248.0
B000575,2024-01-16,C05,U01877,east,16:30,16:30,0,36,1.92,52.8,3,5,399.0
B000576,2024-01-16,C01,U01824,west,10:30,10:33,4,50,12.8,58.3,2,5,549.0
B000577,2024-01-16,C06,U01154,north,10:30,10:45,15,50,14.16,66.8,2,3,549.0
B000578,2024-01-16,C07,U01132,north,11:00,11:07,7,37,6.55,37.1,2,4,299.0
B000579,2024-01-16,C09,U02397,north,12:00,12:00,0,67,2.69,33.4,2,5,798.0
B000580,2024-01-16,C05,U01967,west,11:00,11:09,9,31,9.61,40.6,1,3,299.0
B000581,2024-01-16,C08,U01207,north,15:00,15:00,0,50,2.12,96.7,4,4,599.0
B000582,2024-01-16,C10,U01001,north,13:00,13:00,0,54,1.56,39.1,1,4,549.0
B000583,2024-01-16,C01,U01095,west,09:30,09:30,0,55,9.72,29.1,1,5,748.0
B000584,2024-01-16,C03,U00373,north,18:30,18:30,0,40,2.71,41.2,2,5,299.0
B000585,2024-01-16,C10,U01594,north,10:00,10:00,0,39,3.32,45.5,2,4,398.0
B000587,2024-01-16,C07,U02600,south,18:30,18:30,0,57,6.02,46.6,2,4,548.0
B000588,2024-01-16,C08,U02530,east,12:30,12:41,11,59,8.43,45.6,3,4,748.0
B000589,2024-01-16,C04,U01015,north,11:30,11:30,0,61,3.45,72.9,4,4,699.0
B000590,2024-01-16,C07,U02177,west,13:30,13:31,2,67,9.54,61.2,2,4,848.0
